platform,author,author_username,content_text,post_url,timestamp,likes,shares,comments,views,hashtags,mentions,scraped_at,content_original,emotion,sentiment
twitter,@beritaKBR,@beritaKBR,ramai dibahas soal anak aria bima mendaftar jadi wakil walikota solo memicu topik politik dinasti namun apa bagaimana muda memahami konsep itu simak selengkapnya,https://x.com/FelixSGL1/status/203959224368039288,2024-05-14 05:30:00,0,0,0,204,[],[],2025-08-26 13:38:52,lagi ramai dibahas soal anak aria bima yang mendaftar jadi wakil walikota solo memicu topik soal politik dinasti namun apa sih bagaimana anak muda memahami konsep itu simak selengkapnya di,Stress,Netral
twitter,@wo_olu,@wo_olu,bocah tolol kami butuh dibatalkan bukan ditunda politikdinasti,https://x.com/FelixSGL1/status/205140651779772806,2024-08-23 16:12:42,0,0,0,55,[],[],2025-08-26 13:38:52,ye bocah tolol kami butuh dibatalkan bukan ditunda politikdinasti,Marah,Negatif
twitter,@pinterpolitik,@pinterpolitik,jadi siapa kira,https://x.com/FelixSGL1/status/205216924903832946,2025-05-26 09:00:03,0,0,0,142,[],[],2025-08-26 13:38:52,jadi siapa kira kira,Sedih,Negatif
twitter,@daulatrakyatcom,@daulatrakyatcom,mensesneg tidak ada perintah bapak presiden kepada wapres untuk berkantor papua jadi kami meluruskan bahwa benar disampaikan atau berkembang publik menugaskan source,https://x.com/FelixSGL1/status/205333560466866041,2025-07-11 08:10:36,0,0,0,21,[],[],2025-08-26 13:38:52,mensesneg tidak ada perintah dari bapak presiden kepada wapres untuk berkantor di papua jadi kami mau meluruskan bahwa tidak benar yang disampaikan atau yang berkembang di publik bahwa bapak presiden menugaskan wapres berkantor di papua source,Stress,Netral
twitter,@FaktaMediaID,@FaktaMediaID,isu kabinet bergulir dasco pastikan belum ada pembahasan pdip masuk,https://x.com/FelixSGL1/status/206937189380549244,2025-06-06 03:53:18,0,0,0,622,[],[],2025-08-26 13:38:52,isu kabinet terus bergulir dasco pastikan belum ada pembahasan pdip masuk kabinet,Stress,Netral
twitter,@ike_hw71,@ike_hw71,ukt tapera ma scandal,https://x.com/FelixSGL1/status/207203543292709125,2024-05-30 19:44:16,0,0,0,919,[],[],2025-08-26 13:38:52,ukt tapera ma scandal,Stress,Netral
twitter,totalpolitik,totalpolitik,luhut binsar pandjaitan mengungkapkan bahwa pembahasan soal ijazah termasuk polemik keaslian presiden ri tidak relevan layak menjadi fokus pembicaraan kaum intelektual,https://x.com/FelixSGL1/status/207509996345528151,2025-08-17 03:31:48,0,0,0,0,[],[],2025-08-26 13:38:52,luhut binsar pandjaitan mengungkapkan bahwa pembahasan soal ijazah termasuk polemik keaslian ijazah presiden ke 7 ri tidak relevan dan tidak layak menjadi fokus pembicaraan kaum intelektual,Stress,Netral
twitter,@NoIEnglish,@NoIEnglish,president prabowo urges transparency on police bill says no for excessive authority and calls public involvement in lawmaking rwad more at news indonesia,https://x.com/FelixSGL1/status/207803797687369151,2025-04-08 13:36:11,0,0,0,15,[],[],2025-08-26 13:38:52,president prabowo urges transparency on police bill says no need for excessive authority and calls for public involvement in lawmaking rwad more at i news of indonesia,Stress,Netral
twitter,@daulatrakyatcom,@daulatrakyatcom,indonesia butuh arsitek masa depan bangsa para pemuda tahan uji jatuh bukan akhir cerita bangkit coba source,https://x.com/FelixSGL1/status/207859591727424527,2025-06-16 04:50:38,0,0,0,19,[],[],2025-08-26 13:38:52,indonesia butuh arsitek masa depan bangsa para pemuda yang tahan uji jatuh bukan akhir cerita bangkit coba lagi source,Senang,Positif
twitter,@pinterpolitik,@pinterpolitik,pantau nggak,https://x.com/FelixSGL1/status/210504847190795914,2025-05-06 12:00:03,0,0,0,71,[],[],2025-08-26 13:38:52,pantau terus nggak tuh,Stress,Netral
twitter,oneminddaily,oneminddaily,keterbuka itu nepotisme atau dinasti politik indonesia,https://x.com/FelixSGL1/status/211418662987913432,2024-07-07 00:00:00,463,0,0,0,[],[],2025-08-26 13:38:52,se keterbuka itu kah nepotisme atau dinasti politik di indonesia,Stress,Negatif
twitter,@kurniawanaghil,@kurniawanaghil,berisik jangan diam dalam nestapa agar kemakmuran kesejahteraan serta keadilan dapat dirasakan seluruh rakyat indonesia full video,https://x.com/FelixSGL1/status/211452306918237835,2024-11-10 08:21:36,0,0,0,167,[],[],2025-08-26 13:38:52,terus berisik jangan diam dalam nestapa agar kemakmuran kesejahteraan serta keadilan dapat dirasakan seluruh rakyat indonesia full video,Bersyukur,Negatif
twitter,@pinterpolitik,@pinterpolitik,apakah pramono membutuhkan aang untuk menyelesaikan semua persoalan jakarta,https://x.com/FelixSGL1/status/211810092729102333,2025-07-30 03:00:01,0,0,0,172,[],[],2025-08-26 13:38:52,apakah pramono membutuhkan aang untuk menyelesaikan semua persoalan jakarta,Stress,Netral
twitter,@BustoniFikri4,@BustoniFikri4,itu katanya nyatanya dia ciptakan berhentilah termakan pencitraan muliyono omongan prateknya selalu beda semua sudah tau,https://x.com/FelixSGL1/status/211869222479745546,2025-07-20 01:31:00,0,0,0,7,[],[],2025-08-26 13:38:52,itu katanya nyatanya dia yg ciptakan berhentilah termakan pencitraan si muliyono krn omongan dan prateknya selalu beda semua sudah tau,Stress,Negatif
twitter,@pinterpolitik,@pinterpolitik,mabbangun indonesia bareng,https://x.com/FelixSGL1/status/212075566340469191,2025-06-25 23:55:58,0,0,0,255,[],[],2025-08-26 13:38:52,mabbangun indonesia bareng bareng,Senang,Positif
twitter,@hayaneeve,@hayaneeve,pasti mulyono sender,https://x.com/FelixSGL1/status/212331025608966436,2024-08-23 01:27:52,0,0,0,24,[],[],2025-08-26 13:38:52,ini pasti mulyono sender nya,Stress,Negatif
twitter,@kurniawanaghil,@kurniawanaghil,salam kenal berisik jangan diam dalam nestapa full video,https://x.com/FelixSGL1/status/212510457230725341,2024-11-06 04:06:17,0,0,0,14,[],[],2025-08-26 13:38:52,salam kenal juga terus berisik jangan diam dalam nestapa full video,Bersyukur,Positif
twitter,@pnugroho28,@pnugroho28,tidak ada demo mahasiswa bem indonesia lawan,https://x.com/FelixSGL1/status/213418789517036998,2024-10-03 05:59:57,0,0,0,20,[],[],2025-08-26 13:38:52,tidak ada demo mahasiswa bem se indonesia lawan,Stress,Negatif
twitter,@Tetap_Puan,@Tetap_Puan,akata puan perempuan anak paling terdampak perang dimas anggara amerika ww,https://x.com/FelixSGL1/status/213629125143172857,2025-06-24 10:08:23,0,0,0,0,[],[],2025-08-26 13:38:52,akata puan perempuan dan anak paling terdampak perang dimas anggara amerika ww 3,Stress,Netral
twitter,@Jurnalpatroli_,@Jurnalpatroli_,politikus partai demokrasi indonesia perjuangan pdip guntur romli mempertanyakan relevansi kehadiran mantan komisioner komisi pemilihan umum kpu periode 2016 2024,https://x.com/FelixSGL1/status/214042949795567511,2025-05-16 06:39:28,0,0,0,51,[],[],2025-08-26 13:38:52,politikus partai demokrasi indonesia perjuangan pdip guntur romli mempertanyakan relevansi kehadiran mantan komisioner komisi pemilihan umum kpu periode 2016 2024,Stress,Netral
twitter,@Saifoel,@Saifoel,buka topengmu,https://x.com/FelixSGL1/status/214476259409788093,2025-05-30 01:04:35,0,0,0,6,[],[],2025-08-26 13:38:52,buka saja topengmu,Sedih,Negatif
twitter,@tokyoMaruu,@tokyoMaruu,carpenter family is getting more and out control always justify any means for what he wants keluarga tukang kayu inipun berkata persetan dengan kalian,https://x.com/FelixSGL1/status/214844298772194827,2024-08-21 12:35:44,0,0,0,24,[],[],2025-08-26 13:38:52,the carpenter s family is getting more and more out of control always justify any means for what he wants keluarga tukang kayu inipun berkata persetan dengan kalian,Stress,Negatif
twitter,@FaktaMediaID,@FaktaMediaID,momen penting dalam dinamika politik nasional sufmi dasco ahmad bertemu dengan megawati soekarnoputri semoga membawa kebaikan bagi bangsa,https://x.com/FelixSGL1/status/215370123629074756,2025-06-06 03:58:35,0,0,0,340,[],[],2025-08-26 13:38:52,momen penting dalam dinamika politik nasional sufmi dasco ahmad bertemu dengan megawati soekarnoputri semoga membawa kebaikan bagi bangsa,Bersyukur,Positif
twitter,hamzah_kalem,hamzah_kalem,partai presiden indonesia,https://x.com/FelixSGL1/status/215665827176502222,2024-11-12 00:00:00,0,0,0,0,[],[],2025-08-26 13:38:52,partai presiden indonesia,Stress,Netral
twitter,@pinterpolitik,@pinterpolitik,negara korban sesungguhnya konflik india pakistan,https://x.com/FelixSGL1/status/216599635261114244,2025-05-09 04:00:01,0,0,0,285,[],[],2025-08-26 13:38:52,negara ini korban sesungguhnya konflik india pakistan,Stress,Negatif
twitter,@Jurnalpatroli_,@Jurnalpatroli_,ketua mpr periode 2019 2024 bambang soesatyo bamsoet menegaskan bahwa indonesia masih memiliki prospek investasi cerah,https://x.com/FelixSGL1/status/217583452185986445,2025-04-02 13:38:16,0,0,0,20,[],[],2025-08-26 13:38:52,ketua mpr periode 2019 2024 bambang soesatyo bamsoet menegaskan bahwa indonesia masih memiliki prospek investasi yang cerah,Senang,Netral
twitter,@daulatrakyatcom,@daulatrakyatcom,membersamai bapak presiden ri prabowo meresmikan kampus bhineka tunggal ika universitas pertahanan republik indonesia berharap banyak unhan sebagai kawah chandradimuka kader intelektual belanegara maju source hasan,https://x.com/FelixSGL1/status/217615173162242199,2025-06-12 08:37:53,0,0,0,31,[],[],2025-08-26 13:38:52,membersamai bapak presiden ri prabowo meresmikan kampus bhineka tunggal ika universitas pertahanan republik indonesia indonesia berharap banyak pada unhan ri sebagai kawah chandradimuka kader intelektual belanegara maju terus unhan source hasan,Senang,Netral
twitter,@pinterpolitik,@pinterpolitik,no corruption,https://x.com/FelixSGL1/status/217936295650462004,2025-06-02 10:00:02,0,0,0,455,[],[],2025-08-26 13:38:52,say no to corruption,Stress,Negatif
twitter,@pinterpolitik,@pinterpolitik,prabowo lahirnya gerakan non blok,https://x.com/FelixSGL1/status/219359533367582091,2025-04-17 05:00:01,0,0,0,79,[],[],2025-08-26 13:38:52,prabowo dan lahirnya gerakan non blok 2 0,Stress,Netral
twitter,@pinterpolitik,@pinterpolitik,gimana menurut kalian soal kiprah hasan nasbi kolom komentar,https://x.com/FelixSGL1/status/220369092643901376,2025-05-07 14:00:01,0,0,0,195,[],[],2025-08-26 13:38:52,gimana menurut kalian soal kiprah hasan nasbi share di kolom komentar ya,Stress,Netral
twitter,@pinterpolitik,@pinterpolitik,berebut kursi gibran menuju 2029,https://x.com/FelixSGL1/status/220617550186381722,2025-04-28 03:20:24,0,0,0,76,[],[],2025-08-26 13:38:52,berebut kursi gibran menuju 2029,Stress,Netral
twitter,@HohoAlkaf,@HohoAlkaf,penting bukan seberapa cepat kita sampai tapi kuat bertahan untuk melangkah,https://x.com/FelixSGL1/status/222339847035723599,2025-07-29 05:49:53,0,0,0,83,[],[],2025-08-26 13:38:52,yang penting bukan seberapa cepat kita sampai tapi seberapa kuat kita bertahan untuk terus melangkah,Bersyukur,Positif
twitter,@pinterpolitik,@pinterpolitik,it is gibran time,https://x.com/FelixSGL1/status/222551904919867407,2025-04-23 23:57:35,0,0,0,89,[],[],2025-08-26 13:38:52,it is gibran time,Senang,Netral
twitter,@alineadotid,@alineadotid,bantuan sosial tak hanya itu dedi mewacanakan program pembinaan siswa bermasalah barak militer bekerja sama dengan tni polri disebut sebagai bentuk pendidikan karakter akan mulai diterapkan mei 2025 wilayah rawan,https://x.com/FelixSGL1/status/222839985864094194,2025-05-03 10:52:55,0,0,0,52,[],[],2025-08-26 13:38:52,bantuan sosial tak hanya itu dedi juga mewacanakan program pembinaan siswa bermasalah di barak militer bekerja sama dengan tni dan polri program ini disebut sebagai bentuk pendidikan karakter dan akan mulai diterapkan 2 mei 2025 di wilayah wilayah rawan,Stress,Netral
twitter,@pinterpolitik,@pinterpolitik,tiga nama satu pesan brand indonesia bisa jadi pemimpin bukan murah tapi mengerti,https://x.com/FelixSGL1/status/224990618990703311,2025-07-23 23:58:02,0,0,0,170,[],[],2025-08-26 13:38:52,tiga nama satu pesan brand indonesia bisa jadi pemimpin bukan karena murah tapi karena mengerti,Senang,Positif
twitter,@ffavgurll,@ffavgurll,calling all fandom kepada terhormat kami mohon untuk mempertimbangkan ambang batas pembahasan ruu pilkada dalam tahun terima kasih,https://x.com/FelixSGL1/status/225123156867842447,2024-08-21 11:50:06,0,0,0,53,[],[],2025-08-26 13:38:52,calling all fandom kepada yang terhormat kami mohon untuk mempertimbangkan ambang batas dan pembahasan ruu pilkada dalam pilkada tahun ini terima kasih,Bersyukur,Netral
twitter,@pinterpolitik,@pinterpolitik,hikayat adi hidayat tanpa siasat,https://x.com/FelixSGL1/status/225277466142888385,2025-04-29 23:42:55,0,0,0,107,[],[],2025-08-26 13:38:52,hikayat adi hidayat tanpa siasat,Stress,Netral
twitter,@pinterpolitik,@pinterpolitik,prabowo destroy vampire castle mission,https://x.com/FelixSGL1/status/226064229970511998,2025-05-07 23:26:33,0,0,0,128,[],[],2025-08-26 13:38:52,prabowo s destroy vampire castle mission,Stress,Netral
twitter,@bijakbaikcom,@bijakbaikcom,kalau bukan kecurangan lalu apa bagikan pendapatmu,https://x.com/FelixSGL1/status/226148760245863305,2025-06-17 05:49:47,0,0,0,27,[],[],2025-08-26 13:38:52,kalau ini bukan kecurangan lalu apa bagikan pendapatmu,Stress,Negatif
twitter,@ErwinRabbani,@ErwinRabbani,banyak pulak cakap botak kutumbukkan pala nanti point is kalau ngga korupsi birahi typcal begini kirain cuman rame stay tune on pornhub site malah dikementrian berhubungan,https://x.com/FelixSGL1/status/226540401806204769,2024-05-12 11:00:06,0,0,0,778,[],[],2025-08-26 13:38:52,banyak pulak kau cakap botak kutumbukkan pala kau nanti the point is kalau ngga korupsi ya birahi botak typcal begini kirain cuman rame stay tune on pornhub site malah banyak dikementrian berhubungan,Stress,Negatif
twitter,@pinterpolitik,@pinterpolitik,kalau menurut kalian gimana mungkinkah hal terjadi indonesia berikan pendapatmu kolom komentar,https://x.com/FelixSGL1/status/226823205133596895,2025-03-12 05:28:17,0,0,0,121,[],[],2025-08-26 13:38:52,kalau menurut kalian gimana mungkinkah hal ini terjadi di indonesia berikan pendapatmu di kolom komentar ya,Stress,Netral
twitter,@pinterpolitik,@pinterpolitik,menurut kalian akankah gencatan senjata permanen,https://x.com/FelixSGL1/status/227030670146181126,2025-06-26 05:00:00,0,0,0,161,[],[],2025-08-26 13:38:52,menurut kalian akankah gencatan senjata ini permanen,Stress,Netral
twitter,@pinterpolitik,@pinterpolitik,perpajakan duniawi,https://x.com/FelixSGL1/status/227298872032935047,2025-03-27 05:00:00,0,0,0,257,[],[],2025-08-26 13:38:52,perpajakan duniawi,Stress,Negatif
twitter,@Tetap_Puan,@Tetap_Puan,puan talks konflik india pakistan siapkan langkah evakuasi wni kamis maudy free her,https://x.com/FelixSGL1/status/227349277956013935,2025-05-09 10:27:58,0,0,0,473,[],[],2025-08-26 13:38:52,puan talks konflik india pakistan puan siapkan langkah evakuasi wni kamis maudy free her,Stress,Netral
twitter,@pinterpolitik,@pinterpolitik,siapa asian value,https://x.com/FelixSGL1/status/227652066663509984,2024-06-07 12:00:02,0,0,0,996,[],[],2025-08-26 13:38:52,siapa nih yang asian value banget,Stress,Positif
twitter,@pinterpolitik,@pinterpolitik,wih bakal menarik untuk ditunggu kelanjutannya,https://x.com/FelixSGL1/status/228691389128710830,2025-04-17 12:00:03,0,0,0,217,[],[],2025-08-26 13:38:52,wih bakal menarik nih untuk ditunggu kelanjutannya,Senang,Positif
twitter,@pinterpolitik,@pinterpolitik,edisi negara tetangga indonesia banyak pencapaiannya coba digoogling,https://x.com/FelixSGL1/status/229244014972082372,2025-03-11 09:00:03,0,0,0,317,[],[],2025-08-26 13:38:52,ini edisi negara tetangga aja yaa indonesia juga banyak kok pencapaiannya coba aja digoogling,Senang,Positif
twitter,@arifin_mirna,@arifin_mirna,amerika para miliarder mengendalikan birokrasi kebijakan indonesia hampir mengikuti karakteristik negara sepenuhnya milik oligarki,https://x.com/FelixSGL1/status/230730532553945130,2025-05-25 01:20:41,0,0,0,48,[],[],2025-08-26 13:38:52,di amerika para miliarder mengendalikan birokrasi kebijakan indonesia hampir mengikuti karakteristik ini negara ini hampir sepenuhnya milik para oligarki,Stress,Negatif
twitter,@pinterpolitik,@pinterpolitik,mungkinkah indonesia kembali sistem kerajaan,https://x.com/FelixSGL1/status/230802255908826786,2025-03-26 14:00:01,0,0,0,154,[],[],2025-08-26 13:38:52,mungkinkah indonesia kembali ke sistem kerajaan,Stress,Negatif
twitter,@daulatrakyatcom,@daulatrakyatcom,kepala dinas perhubungan dishub kabupaten bogor menanggapi dugaan pemotongan dana kompensasi bagi sopir angkot kawasan puncak source,https://x.com/FelixSGL1/status/231853843440526796,2025-04-05 12:31:25,0,0,0,75,[],[],2025-08-26 13:38:52,kepala dinas perhubungan dishub kabupaten bogor menanggapi dugaan pemotongan dana kompensasi bagi sopir angkot di kawasan puncak source,Stress,Netral
twitter,@Jurnalpatroli_,@Jurnalpatroli_,pasal penghinaan terhadap presiden dalam revisi undang hukum acara pidana kuhap menjadi salah satu poin utama harus diselesaikan melalui mekanisme restorative justice,https://x.com/FelixSGL1/status/232317580209743361,2025-03-25 10:55:09,0,0,0,43,[],[],2025-08-26 13:38:52,pasal penghinaan terhadap presiden dalam revisi undang undang hukum acara pidana kuhap menjadi salah satu poin utama yang harus diselesaikan melalui mekanisme restorative justice,Stress,Netral
twitter,@BadanPrima8625,@BadanPrima8625,indonesia butuh anda bung,https://x.com/FelixSGL1/status/233256350580567413,2024-08-21 11:49:05,0,0,0,27,[],[],2025-08-26 13:38:52,indonesia butuh anda bung,Senang,Positif
twitter,@Tetap_Puan,@Tetap_Puan,19th parliamentary union oic member states slam garut susno libur salad,https://x.com/FelixSGL1/status/233373699967316597,2025-05-13 06:22:01,0,0,0,208,[],[],2025-08-26 13:38:52,19th parliamentary union of the oic member states slam garut susno libur salad,Senang,Netral
twitter,@koting_kerok,@koting_kerok,negara bukan milik elit politik,https://x.com/FelixSGL1/status/234531206529949821,2024-08-21 08:22:43,0,0,0,323,[],[],2025-08-26 13:38:52,negara bukan milik elit politik,Stress,Negatif
twitter,@officialbitv,@officialbitv,hasto kristiyanto bantah matikan hp saat ott kpk tuduhan tanpa bukti,https://x.com/FelixSGL1/status/234727557474123254,2025-07-10 07:39:04,0,0,0,25,[],[],2025-08-26 13:38:52,hasto kristiyanto bantah matikan hp saat ott kpk tuduhan tanpa bukti,Stress,Netral
twitter,rampainusantara_official,rampainusantara_official,mardiansyah semar isu dinasti politik hanya berdasarkan kebencian,https://x.com/FelixSGL1/status/234873209181630570,2024-06-21 00:00:00,2146,0,0,0,[],[],2025-08-26 13:38:52,mardiansyah semar isu dinasti politik hanya berdasarkan kebencian,Stress,Negatif
